hostname,community,access,access-list
gi-mpl-es02,m0squ1t0,RO,10
gi-mpl-es02,whM0n1T0r,RO,12
gi-mpl-es02,wh1LLc0rp,RW,11
gi-mpl-es02,5&prU$pAtu!H,RO,16
gi-mpl-es02,DrgsY2ZvSaftVyx83A4S,RO,17
gi-mpl-es02,$n0Wd5c4nN3r,RO,22
gi-mpl-es02,5wUxlDGU,RW,solarwinds-new
