hostname,community,access,access-list
uk-stj-vacc02,m0squ1t0,RO,10
uk-stj-vacc02,whM0n1T0r,RO,12
uk-stj-vacc02,6KRRsxS$,RO,13
uk-stj-vacc02,5c1v1sum!,RO,14
uk-stj-vacc02,c1sc0,RO,19
uk-stj-vacc02,5&prU$pAtu!H,RO,16
uk-stj-vacc02,A55a55inat3d,RO,20
uk-stj-vacc02,DrgsY2ZvSaftVyx83A4S,RO,21
uk-stj-vacc02,$n0Wd5c4nN3r,RO,22
uk-stj-vacc02,wh1LLc0rp,RW,
